,County,Population,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
1392,Rensselaer,160719.0,1915421.0,909346.0,19229.0,11.964360156546519,87306.0,6632.0,7.596270588504799
1393,Renville,17917.0,771142.0,429573.0,1974.0,11.017469442428977,9317.0,419.0,4.4971557368251585
1394,Republic,4738.0,276290.0,209337.0,591.0,12.473617560151963,2497.0,88.0,3.5242290748898677
1395,Reynolds,6289.0,290992.0,145507.0,1280.0,20.352997296867546,2643.0,325.0,12.296632614453273
1396,Rhea,35728.0,179912.0,96706.0,8249.0,23.08833407971339,15412.0,1674.0,10.861666234103296
1397,Rice,77622.0,910368.0,418116.0,7976.0,10.27543737600165,42040.0,2311.0,5.497145575642246
1398,Rich,2292.0,215482.0,81612.0,333.0,14.528795811518325,779.0,48.0,6.161745827984595
1399,Richardson,8326.0,349486.0,211208.0,1578.0,18.95267835695412,4197.0,146.0,3.4786752442220634
1400,Richland,593558.0,3012577.0,1557020.0,93326.0,15.723147527284613,296410.0,26213.0,8.8434938092507
1401,Richmond,775167.0,1574780.0,802258.0,124025.0,15.999778112329343,357943.0,30464.0,8.510852286537242
1402,Riley,69600.0,297671.0,153143.0,14497.0,20.82902298850575,37095.0,1922.0,5.181291279148133
1403,Ringgold,4888.0,351682.0,188270.0,482.0,9.86088379705401,2159.0,102.0,4.724409448818897
1404,Rio Arriba,43943.0,805271.0,539579.0,10574.0,24.062990692487997,18873.0,2157.0,11.429025592115721
1405,Rio Blanco,6425.0,122765.0,55979.0,934.0,14.536964980544747,3348.0,121.0,3.6140979689366786
1406,Rio Grande,11614.0,119962.0,75947.0,2142.0,18.44325813673153,5436.0,397.0,7.303164091243562
1407,Ripley,47937.0,553725.0,290031.0,5941.0,12.393349604689488,23112.0,1633.0,7.065593631014192
1408,Ritchie,11494.0,321702.0,180604.0,2209.0,19.218722811901863,4480.0,439.0,9.799107142857142
1409,Riverside,2301199.0,3993246.0,1767265.0,381049.0,16.558715695600423,1057711.0,136273.0,12.883765036007
1410,Roane,59593.0,361251.0,215768.0,11367.0,19.07438793146846,24699.0,2431.0,9.842503745090895
1411,Roanoke,63415.0,262822.0,144331.0,7029.0,11.08412836079792,32017.0,1825.0,5.7000968235624825
1412,Roanoke (city),104631.0,311791.0,228904.0,20575.0,19.664344219208456,53439.0,4133.0,7.734051909653998
1413,Roberts,10958.0,484692.0,312086.0,2066.0,18.85380543894871,5108.0,354.0,6.930305403288958
1414,Robertson,88578.0,655947.0,311672.0,11310.0,12.76840750524961,44237.0,3498.0,7.907407826027986
1415,Robeson,146339.0,417858.0,206908.0,45406.0,31.02795563725323,58697.0,7152.0,12.18460909416154
1416,Rock,170197.0,1087068.0,553559.0,24507.0,14.399196225550392,88031.0,7296.0,8.287989458259023
1417,Rock Island,148709.0,984964.0,486213.0,21259.0,14.295705034665017,75042.0,5859.0,7.807627728472055
1418,Rockbridge,12153.0,373765.0,211536.0,1445.0,11.890068295894018,5780.0,313.0,5.41522491349481
1419,Rockcastle,15521.0,105849.0,60738.0,3900.0,25.127246955737387,6215.0,709.0,11.407884151246984
1420,Rockdale,85596.0,147626.0,66841.0,14302.0,16.708724706762,42010.0,4967.0,11.823375386812664
1421,Rockingham,479985.0,4197690.0,2094169.0,44963.0,9.367584403679281,266227.0,16914.0,6.353224879520109
1422,Rockland,320688.0,2258989.0,991888.0,46118.0,14.380955944718854,158611.0,12562.0,7.920005548165007
1423,Rockwall,86390.0,322895.0,134481.0,5653.0,6.543581433036231,43743.0,2538.0,5.802071188533023
1424,Roger Mills,3799.0,299721.0,160092.0,640.0,16.846538562779678,1685.0,28.0,1.6617210682492582
1425,Rogers,56887.0,331944.0,153349.0,6515.0,11.4525286972419,27557.0,1761.0,6.390390826287332
1426,Rolette,14439.0,251030.0,143253.0,5054.0,35.002423990581065,5114.0,235.0,4.595228783730935
1427,Rooks,5225.0,203559.0,109085.0,722.0,13.818181818181818,2753.0,112.0,4.068289139120959
1428,Roosevelt,31633.0,585652.0,388587.0,8023.0,25.36275408592293,13246.0,1147.0,8.659217877094973
1429,Roscommon,26380.0,197704.0,129567.0,5269.0,19.97346474601971,9787.0,1354.0,13.83467865535915
1430,Roseau,15901.0,427864.0,213723.0,1646.0,10.351550216967487,8896.0,259.0,2.9114208633093526
1431,Rosebud,10138.0,346043.0,216058.0,2187.0,21.572302229236534,4777.0,536.0,11.220431232991418
1432,Ross,77783.0,373667.0,187380.0,13587.0,17.467827160176387,33994.0,3938.0,11.584397246572925
1433,Routt,23473.0,345590.0,258791.0,2336.0,9.951859583351084,14600.0,593.0,4.061643835616438
1434,Rowan,145910.0,632794.0,311911.0,27153.0,18.60941676375848,67069.0,7246.0,10.803799072596878
1435,Runnels,11336.0,174372.0,137815.0,2225.0,19.62773465067043,4876.0,173.0,3.5479901558654636
1436,Rush,19757.0,740996.0,437843.0,3178.0,16.08543807258187,9975.0,651.0,6.526315789473684
1437,Rusk,58259.0,628898.0,323889.0,8965.0,15.388180366981926,24729.0,1219.0,4.929435076226293
1438,Russell,131300.0,955657.0,595888.0,25206.0,19.197258187357196,56948.0,5812.0,10.205801784083725
1439,Rutherford,341600.0,898714.0,485564.0,46579.0,13.635538641686182,177149.0,13629.0,7.693523531038843
1440,Rutland,61683.0,1337250.0,720799.0,7393.0,11.985474117666131,32903.0,2177.0,6.616417955809501
1441,Sabine,36403.0,509568.0,294054.0,7809.0,21.451528720160425,13985.0,1625.0,11.619592420450482
1442,Sac,9639.0,399761.0,212823.0,754.0,7.822388214545077,5140.0,210.0,4.085603112840467
1443,Sacramento,1468095.0,3164183.0,1535011.0,262690.0,17.89325622660659,719769.0,85034.0,11.814068124634431
1444,Sagadahoc,35055.0,446722.0,244828.0,4200.0,11.98117244330338,18766.0,1077.0,5.739102632420335
1445,Saginaw,183120.0,838063.0,437318.0,33091.0,18.070664045434686,84889.0,9693.0,11.418440551779382
1446,Saguache,6509.0,173891.0,128033.0,1520.0,23.352281456444924,2885.0,314.0,10.883882149046794
1447,Saint Charles,376399.0,957262.0,433489.0,22974.0,6.103629393276815,210506.0,10769.0,5.1157686716768165
1448,Saint Johns,210470.0,662250.0,343715.0,19706.0,9.362854563595763,103328.0,6892.0,6.670021678538247
1449,Salem,61299.0,582874.0,306725.0,8207.0,13.388472895153265,30719.0,3297.0,10.732771249064097
1450,Salem (city),37128.0,53145.0,28750.0,3344.0,9.006679594914889,18891.0,924.0,4.8912180403366685
1451,Saline,172865.0,1664397.0,847177.0,25131.0,14.537934226130217,87578.0,5247.0,5.991230674370276
1452,Salt Lake,1080806.0,2158040.0,983648.0,131620.0,12.177948679041382,570057.0,33081.0,5.8031039001363025
1453,Saluda,16121.0,158870.0,85665.0,3708.0,23.001054525153528,7379.0,712.0,9.649003930071826
1454,Sampson,57362.0,326890.0,177403.0,14725.0,25.670304382692375,26428.0,2708.0,10.246708036930528
1455,San Augustine,8197.0,56470.0,42658.0,1913.0,23.337806514578503,2439.0,356.0,14.596145961459614
1456,San Benito,56153.0,259882.0,129290.0,5924.0,10.549748009901519,29186.0,3487.0,11.947509079695745
1457,San Bernardino,2090439.0,4204985.0,1902295.0,396995.0,18.99098706061263,947128.0,119500.0,12.617090826160773
1458,San Diego,3218065.0,6854269.0,3480778.0,454917.0,14.136352124646333,1601435.0,139302.0,8.698573466921854
1459,San Jacinto,17611.0,115330.0,100987.0,4008.0,22.758503208222134,7359.0,1117.0,15.178692757168093
1460,San Joaquin,707707.0,1767840.0,787409.0,129441.0,18.290196366575433,324616.0,44538.0,13.720210956946053
1461,San Juan,154058.0,1465494.0,899542.0,29901.0,19.40892391177349,69942.0,6091.0,8.708644305281519
1462,San Luis Obispo,275398.0,1189154.0,671396.0,38604.0,14.017530991510469,133819.0,8777.0,6.55885935480014
1463,San Mateo,767171.0,3051767.0,1610426.0,60057.0,7.828372031789523,423570.0,28164.0,6.649196118705291
1464,San Miguel,36040.0,489284.0,384271.0,8858.0,24.57824639289678,15095.0,942.0,6.240476979132163
1465,San Patricio,70998.0,433423.0,193594.0,10952.0,15.425786641877236,32340.0,1784.0,5.516388373531231
1466,San Saba,5780.0,124028.0,63326.0,788.0,13.633217993079585,2402.0,120.0,4.995836802664447
1467,Sanborn,2577.0,151727.0,93747.0,255.0,9.89522700814901,1489.0,55.0,3.6937541974479515
1468,Sanders,11347.0,301364.0,170693.0,2469.0,21.759055256896097,4520.0,418.0,9.247787610619469
1469,Sandoval,138039.0,868849.0,436569.0,19994.0,14.484312404465404,64985.0,6134.0,9.439101331076403
1470,Sandusky,53030.0,442313.0,196975.0,7676.0,14.47482557043183,26944.0,2094.0,7.771674584323041
1471,Sangamon,199196.0,1664572.0,818238.0,30532.0,15.327617020422096,104401.0,8279.0,7.930000670491662
1472,Sanilac,41634.0,697593.0,352607.0,6443.0,15.475332660806073,18992.0,1985.0,10.451769165964617
1473,Sanpete,28433.0,786451.0,308291.0,4043.0,14.219392958885802,11049.0,908.0,8.21793827495701
1474,Santa Barbara,436107.0,1642536.0,840993.0,68055.0,15.605115258411352,221542.0,17816.0,8.041815998772242
1475,Santa Clara,1854412.0,5881425.0,2720995.0,175081.0,9.441321561767287,985403.0,75901.0,7.702533887150739
1476,Santa Cruz,328698.0,1422307.0,756954.0,52891.0,16.091062312517874,167751.0,13843.0,8.252111760883691
1477,Santa Fe,145112.0,603159.0,400939.0,21778.0,15.007718176305199,75684.0,5957.0,7.870884202737699
1478,Santa Rosa,163459.0,431235.0,216068.0,19268.0,11.78766540845105,74606.0,5784.0,7.752727662654478
1479,Sarasota,400576.0,1292359.0,842274.0,44441.0,11.094274245087075,172086.0,14408.0,8.372557907092965
1480,Saratoga,218541.0,1453084.0,709012.0,14034.0,6.421678312078741,118258.0,7085.0,5.991138020260785
1481,Sargent,3881.0,422100.0,275226.0,268.0,6.905436743107447,2083.0,29.0,1.3922227556409026
1482,Sarpy,169894.0,840692.0,359629.0,11126.0,6.548789245058684,91831.0,4064.0,4.42552079363178
1483,Sauk,61822.0,664854.0,333175.0,7111.0,11.502377794312704,34001.0,1924.0,5.658657098320638
1484,Saunders,20723.0,827129.0,381507.0,2105.0,10.157795685952806,10860.0,348.0,3.2044198895027622
1485,Sawyer,16650.0,262717.0,155804.0,2749.0,16.51051051051051,7812.0,775.0,9.920634920634921
1486,Schenectady,172481.0,812113.0,366115.0,19574.0,11.348496356120384,90171.0,6418.0,7.1175876944915775
1487,Schleicher,3224.0,55543.0,25199.0,630.0,19.5409429280397,1563.0,64.0,4.094689699296225
1488,Schley,4991.0,40918.0,20320.0,1162.0,23.281907433380084,2293.0,279.0,12.167466201482773
1489,Schoharie,29591.0,849267.0,425668.0,3799.0,12.838363015781825,14592.0,1537.0,10.533168859649123
1490,Schoolcraft,8709.0,177262.0,103248.0,1814.0,20.829027442875187,3449.0,539.0,15.627718179182372
1491,Schuyler,26924.0,853445.0,499843.0,4468.0,16.59485960481355,12584.0,788.0,6.2619198982835345
1492,Schuylkill,146886.0,2500687.0,1327591.0,18351.0,12.493362199256566,69547.0,6062.0,8.71640760924267
1493,Scioto,80167.0,436555.0,241786.0,19197.0,23.946262177704043,31553.0,3024.0,9.583874750419929
1494,Scotland,39366.0,261146.0,148081.0,10911.0,27.71681146166743,14963.0,2043.0,13.653679075051794
1495,Scott,512186.0,3402052.0,1758320.0,66631.0,13.009141210419653,261687.0,17234.0,6.58573028083168
1496,Scotts Bluff,36944.0,336315.0,172267.0,4932.0,13.349935036812473,19149.0,1060.0,5.5355371037652095
1497,Screven,14366.0,139777.0,72264.0,3449.0,24.008074620632048,6213.0,615.0,9.898599710284886
1498,Scurry,17437.0,265937.0,145482.0,1534.0,8.797384871250788,7714.0,255.0,3.3056779880736324
1499,Searcy,8178.0,163623.0,141619.0,1972.0,24.113475177304963,2972.0,237.0,7.97442799461642
1500,Sebastian,124584.0,512867.0,274694.0,28697.0,23.034258010659475,57194.0,3523.0,6.159737035353359
1501,Sedgwick,503233.0,2754830.0,1259944.0,75407.0,14.98451015732275,254975.0,17804.0,6.982645357387979
1502,Seminole,424940.0,1060622.0,533575.0,54179.0,12.74979997176072,221557.0,20830.0,9.401643820777497
1503,Seneca,93743.0,1005831.0,496734.0,13788.0,14.708298219600398,44954.0,3202.0,7.122836677492548
1504,Sequatchie,12117.0,46408.0,22077.0,1914.0,15.79598910621441,5120.0,471.0,9.19921875
1505,Sequoyah,41735.0,276403.0,146153.0,10348.0,24.794536959386605,17332.0,1690.0,9.750750057696745
1506,Sevier,134108.0,1030332.0,474872.0,20775.0,15.491245861544426,66578.0,4779.0,7.178046802246988
1507,Seward,39665.0,645460.0,308464.0,5809.0,14.645153157695702,20663.0,1411.0,6.828630886124958
1508,Shackelford,3225.0,96566.0,48689.0,606.0,18.790697674418606,1486.0,56.0,3.768506056527591
1509,Shannon,21427.0,290128.0,127336.0,9127.0,42.59579035795959,7855.0,1605.0,20.432845321451303
1510,Sharkey,5006.0,107736.0,70818.0,1522.0,30.403515781062726,2247.0,477.0,21.2283044058745
1511,Sharp,19973.0,234509.0,138723.0,4274.0,21.39888849947429,7555.0,640.0,8.471211118464593
1512,Shasta,188292.0,1148172.0,652279.0,33006.0,17.529156841501496,81524.0,8538.0,10.472989549089839
1513,Shawano,37328.0,563264.0,288570.0,4056.0,10.865837976853836,19055.0,1041.0,5.46313303594857
1514,Shawnee,179034.0,1216298.0,600529.0,26430.0,14.762559066992862,90590.0,6125.0,6.761231924053427
1515,Sheboygan,115247.0,817374.0,387345.0,10360.0,8.989388010100045,62781.0,3674.0,5.852089007820838
1516,Shelby,1341135.0,5777282.0,2819405.0,240923.0,17.964112486811544,680187.0,61484.0,9.039278904183702
1517,Shenandoah,43209.0,549095.0,282654.0,5271.0,12.198847462334236,21508.0,1301.0,6.048912032732007
1518,Sherburne,86526.0,387624.0,152248.0,5312.0,6.139195155213462,48908.0,2526.0,5.164799214852376
1519,Sheridan,42414.0,1444340.0,1065443.0,4023.0,9.485075682557646,21182.0,617.0,2.9128505334718158
1520,Sherman,13228.0,619095.0,414992.0,2185.0,16.517992137889326,6669.0,286.0,4.288499025341131
1521,Shiawassee,70122.0,574344.0,259262.0,9716.0,13.855851230712187,33619.0,3414.0,10.15497189089503
1522,Shoshone,12486.0,379436.0,250026.0,2083.0,16.682684606759572,5639.0,669.0,11.863805639297748
1523,Sibley,13415.0,372649.0,180657.0,1494.0,11.136787178531495,7385.0,415.0,5.619498984427894
1524,Sierra,14348.0,457760.0,419060.0,2717.0,18.936437134095343,5375.0,330.0,6.1395348837209305
1525,Silver Bow,34419.0,346332.0,184904.0,6790.0,19.72747610331503,17693.0,1252.0,7.076244842593116
1526,Simpson,43738.0,246482.0,129752.0,9598.0,21.944304723581325,18686.0,1794.0,9.600770630418495
1527,Sioux,39401.0,961503.0,447137.0,4268.0,10.832212380396436,20945.0,674.0,3.2179517784674148
1528,Siskiyou,44929.0,880643.0,475261.0,10130.0,22.54668476930268,18871.0,2340.0,12.399978803455037
1529,Sitka City and Borough,8943.0,70376.0,33890.0,798.0,8.923180140892319,4945.0,189.0,3.8220424671385236
1530,Skagit,121372.0,606733.0,326356.0,19254.0,15.863625877467621,57409.0,4637.0,8.077130763469142
1531,Skagway-Hoonah-Angoon,3658.0,465873.0,257856.0,324.0,8.857299070530344,2304.0,248.0,10.76388888888889
1532,Skamania,7581.0,201147.0,108158.0,1146.0,15.116739216462209,3297.0,267.0,8.098271155595997
1533,Slope,323.0,104271.0,60385.0,43.0,13.312693498452012,154.0,0.0,0.0
1534,Smith,256142.0,1628626.0,923423.0,44953.0,17.55003084226718,120546.0,8480.0,7.034658968360626
1535,Smyth,31977.0,180359.0,101165.0,6100.0,19.076211026675423,14294.0,887.0,6.205400867496852
1536,Snohomish,760395.0,2031213.0,970683.0,75251.0,9.896303894686314,403535.0,30169.0,7.476179265739031
1537,Snyder,40914.0,553047.0,246984.0,4255.0,10.399863127535808,20951.0,1077.0,5.140566082764546
1538,Socorro,16837.0,248716.0,186383.0,4202.0,24.956940072459464,5857.0,422.0,7.205053781799556
1539,Solano,424518.0,919114.0,431422.0,55590.0,13.094851101720069,210341.0,23993.0,11.406715761549103
1540,Somerset,443698.0,5072519.0,2789174.0,35585.0,8.020094749131166,226437.0,15002.0,6.625242341136828
1541,Somervell,8578.0,108957.0,87614.0,1158.0,13.499650268127768,3960.0,82.0,2.0707070707070705
1542,Sonoma,495048.0,2033944.0,1197257.0,57074.0,11.528983048108467,261495.0,21151.0,8.088491175739497
1543,Southampton,14099.0,394402.0,182337.0,2294.0,16.270657493439252,6347.0,506.0,7.972270363951473
1544,Southeast Fairbanks Census Area,7237.0,190844.0,100550.0,1101.0,15.213486251209064,3438.0,328.0,9.54043048283886
1545,Spalding,60767.0,131748.0,63541.0,13864.0,22.815014728388764,25282.0,3081.0,12.186535875326319
1546,Spartanburg,285394.0,1096051.0,570137.0,48803.0,17.10021934588674,137081.0,12017.0,8.766349822367797
1547,Spencer,37903.0,784033.0,358902.0,3675.0,9.695802443078385,19278.0,1206.0,6.2558356676003735
1548,Spink,7047.0,616512.0,350731.0,809.0,11.480062437916844,3517.0,33.0,0.9382996872334376
1549,Spokane,489836.0,2028862.0,980036.0,75352.0,15.383107815677084,235695.0,19706.0,8.360805278007595
1550,Spotsylvania,122891.0,380279.0,151396.0,9982.0,8.122645271012523,64284.0,3971.0,6.177275838466803
1551,St. Bernard,42858.0,227416.0,101333.0,8209.0,19.153950254328247,19928.0,2434.0,12.213970293054999
1552,St. Charles,51210.0,532294.0,236772.0,6046.0,11.806287834407343,26055.0,1952.0,7.491844175782
1553,St. Clair,509777.0,3248710.0,1596659.0,84672.0,16.6096155770072,243745.0,22937.0,9.41024431270385
1554,St. Croix,79051.0,742201.0,334215.0,5048.0,6.385750970892209,44253.0,2028.0,4.582740153209952
1555,St. Francis,28780.0,302973.0,173781.0,6010.0,20.882557331480193,11159.0,1282.0,11.48848463123936
1556,St. Francois,70138.0,321206.0,170339.0,11873.0,16.92805611793892,29800.0,2501.0,8.39261744966443
1557,St. Helena,5629.0,83105.0,41222.0,2104.0,37.37786462959673,2250.0,295.0,13.11111111111111
1558,St. James,22659.0,270005.0,186611.0,3986.0,17.591244097268195,10616.0,1147.0,10.804446119065561
1559,St. John the Baptist,45177.0,222910.0,100404.0,7918.0,17.526617526617528,22265.0,2070.0,9.297103076577589
1560,St. Joseph,338310.0,1297325.0,651350.0,57459.0,16.984126984126984,168881.0,14601.0,8.645732794097619
1561,St. Landry,89045.0,373987.0,270934.0,23781.0,26.706721320680554,36039.0,2384.0,6.615055911651266
1562,St. Lawrence,110232.0,1913862.0,1004674.0,19148.0,17.370636475796502,48810.0,4833.0,9.901659496004918
1563,St. Louis,1231025.0,4921079.0,2806566.0,141278.0,11.476452549704515,652025.0,48041.0,7.367969019592807
1564,St. Louis (city),308070.0,615814.0,424148.0,82022.0,26.624468464959264,162605.0,20459.0,12.582023923003598
1565,St. Lucie,281456.0,606766.0,335197.0,51796.0,18.40287647092263,126259.0,15641.0,12.388027784157961
1566,St. Martin,46178.0,147737.0,86711.0,8351.0,18.084369180129066,22282.0,1775.0,7.966071268288305
1567,St. Mary,53145.0,239568.0,138947.0,11753.0,22.114968482453666,24277.0,3040.0,12.522140297400831
1568,St. Mary's,113404.0,1792528.0,951628.0,8748.0,7.714013615040034,58357.0,2787.0,4.775776684887846
1569,St. Tammany,243623.0,845854.0,428003.0,27632.0,11.34211466076684,120161.0,9065.0,7.544045072860579
1570,Stafford,139111.0,571294.0,244794.0,7620.0,5.477640157859551,70408.0,3837.0,5.4496648108169525
1571,Stanislaus,531617.0,1197374.0,504863.0,106514.0,20.03585287904638,247642.0,37498.0,15.142019528189888
1572,Stanley,2933.0,124775.0,60759.0,222.0,7.5690419365837025,1683.0,24.0,1.4260249554367201
1573,Stanly,62643.0,372416.0,184559.0,10418.0,16.63074884663889,30469.0,3655.0,11.995799008828646
1574,Stanton,5329.0,184304.0,100083.0,504.0,9.457684368549446,2844.0,98.0,3.4458509142053444
1575,Stark,414523.0,2299134.0,1200822.0,57733.0,13.927574585728657,212498.0,16914.0,7.9596043256877715
1576,Starke,21712.0,238259.0,126983.0,3521.0,16.21683861459101,9926.0,1070.0,10.77977030022164
1577,Starr,62871.0,210543.0,105183.0,22868.0,36.372890521862224,24438.0,3376.0,13.814551108928718
1578,Staunton (city),35427.0,43635.0,26910.0,4911.0,13.862308408840715,17106.0,899.0,5.255465918391208
1579,Ste. Genevieve,15653.0,140851.0,71002.0,2420.0,15.460295151089248,7547.0,443.0,5.869882072346628
1580,Stearns,167773.0,1406923.0,681426.0,23326.0,13.903309829352757,95294.0,5055.0,5.304636178563183
1581,Steele,38988.0,505553.0,264592.0,3906.0,10.018467220683288,20739.0,980.0,4.725396595785718
1582,Stephens,84059.0,601436.0,305272.0,14165.0,16.851259234585232,37435.0,2893.0,7.72806197408842
1583,Stephenson,47817.0,721840.0,355117.0,6942.0,14.517849300457996,24741.0,2451.0,9.90663271492664
1584,Sterling,1346.0,53456.0,21386.0,208.0,15.453194650817236,585.0,2.0,0.3418803418803419
1585,Steuben,133816.0,1451211.0,815017.0,19528.0,14.593172714772523,64857.0,5046.0,7.780193348443499
1586,Stevens,52524.0,1034968.0,545885.0,9732.0,18.528672606808318,22486.0,1810.0,8.049452992973405
1587,Stewart,20051.0,261761.0,160584.0,4313.0,21.51014911974465,7483.0,873.0,11.666443939596418
1588,Stillwater,9817.0,458424.0,247317.0,843.0,8.587144748904961,4902.0,180.0,3.6719706242350063
1589,Stoddard,30486.0,344900.0,187679.0,4670.0,15.318506855605852,13835.0,1246.0,9.006143838091797
1590,Stokes,44714.0,349899.0,171931.0,7303.0,16.332692221675536,21294.0,1833.0,8.608058608058608
1591,Stone,59983.0,637433.0,382126.0,11870.0,19.788940199723253,25060.0,2539.0,10.1316839584996
1592,Stonewall,1345.0,82359.0,53789.0,258.0,19.182156133828997,565.0,41.0,7.256637168141593
1593,Storey,841.0,71445.0,41531.0,105.0,12.485136741973841,478.0,13.0,2.719665271966527
1594,Story,95801.0,921861.0,446737.0,19311.0,20.15740963037964,54829.0,2970.0,5.416841452516004
1595,Strafford,121228.0,994857.0,459321.0,12938.0,10.672451908799948,68493.0,4477.0,6.536434380155637
1596,Stutsman,21410.0,797215.0,435397.0,2119.0,9.897244278374592,11603.0,290.0,2.4993536154442815
1597,Sublette,9991.0,281076.0,172760.0,810.0,8.10729656691022,5734.0,319.0,5.563306592256715
1598,Suffolk,2248441.0,11681879.0,6121840.0,251049.0,11.16546976327153,1218632.0,88393.0,7.253461258197717
1599,Sullivan,314754.0,5301615.0,2883248.0,49555.0,15.744041378346264,148324.0,12566.0,8.471993743426554
1600,Sully,1236.0,127031.0,66390.0,54.0,4.368932038834951,673.0,14.0,2.0802377414561666
1601,Summers,10006.0,248209.0,196331.0,1528.0,15.2708374975015,4168.0,426.0,10.220729366602686
1602,Summit,627452.0,2626612.0,1365711.0,87035.0,13.871180584331551,332172.0,25988.0,7.823657623159086
1603,Sumner,185603.0,1043641.0,500975.0,18426.0,9.927641255798667,94740.0,5900.0,6.227570192104707
1604,Sumter,263236.0,1104029.0,620490.0,45303.0,17.210032062483855,92702.0,11228.0,12.111928545230954
1605,Sunflower,26768.0,225590.0,145837.0,8250.0,30.82038254632397,10137.0,2080.0,20.51889119068758
1606,Surry,84724.0,595358.0,311530.0,16173.0,19.08904206600255,37876.0,2754.0,7.271095152603231
1607,Susquehanna,41477.0,1037821.0,585647.0,5252.0,12.662439424259228,20308.0,1629.0,8.021469371676186
1608,Sussex,378648.0,3025213.0,1501221.0,37121.0,9.80356426021001,189786.0,15366.0,8.096487622901584
1609,Sutter,94316.0,471192.0,221114.0,16533.0,17.529369354086263,42781.0,5661.0,13.232509759005167
1610,Sutton,3989.0,50926.0,25614.0,328.0,8.222612183504637,1861.0,80.0,4.29876410531972
1611,Suwannee,43938.0,195389.0,107588.0,10321.0,23.48991761117939,18024.0,1993.0,11.057478916999557
1612,Swain,17702.0,118010.0,69589.0,4289.0,24.22890068918766,7471.0,452.0,6.050060232900549
1613,Sweet Grass,3637.0,169319.0,111302.0,451.0,12.400329942260104,1634.0,15.0,0.9179926560587516
1614,Sweetwater,44772.0,556903.0,291687.0,5058.0,11.297239346019834,24327.0,1317.0,5.4137378221728945
1615,Swift,9847.0,382821.0,200067.0,1224.0,12.430181781253173,5245.0,204.0,3.8894184938036225
1616,Swisher,8151.0,135006.0,61483.0,1616.0,19.82578824684088,3207.0,207.0,6.454630495790458
1617,Switzerland,9035.0,179829.0,82591.0,1885.0,20.863309352517987,4138.0,419.0,10.12566457225713
1618,Talbot,43950.0,1181387.0,808600.0,5553.0,12.634812286689419,21551.0,1593.0,7.391768363417011
1619,Taliaferro,1860.0,53750.0,29450.0,558.0,30.0,693.0,86.0,12.40981240981241
1620,Talladega,78073.0,306944.0,158586.0,18104.0,23.188554301743242,33525.0,4790.0,14.287844891871737
1621,Tallahatchie,13906.0,234260.0,172127.0,2454.0,17.647058823529413,4129.0,764.0,18.503269556793413
1622,Tallapoosa,36802.0,204118.0,107499.0,7845.0,21.316776262159664,15487.0,1508.0,9.73719894104733
1623,Tama,17434.0,736925.0,381647.0,1937.0,11.110473786853275,8732.0,479.0,5.485570316078791
1624,Taney,54569.0,578434.0,290693.0,9752.0,17.87095237222599,26115.0,2301.0,8.8110281447444
1625,Tangipahoa,131925.0,447414.0,286578.0,28263.0,21.42353610005685,62587.0,6779.0,10.83132279866426
1626,Taos,34222.0,562720.0,422936.0,8116.0,23.715738413885806,16813.0,1729.0,10.28370903467555
1627,Tarrant,1849748.0,3868839.0,1819508.0,277707.0,15.013234235149868,956033.0,66019.0,6.9055147677956725
1628,Tate,26278.0,85806.0,43310.0,4311.0,16.405358094223306,11619.0,1101.0,9.475858507616834
1629,Tattnall,27281.0,133605.0,83267.0,6042.0,22.147281991129358,8744.0,699.0,7.994053064958829
1630,Taylor,241688.0,1739143.0,947655.0,39318.0,16.268081162490482,108687.0,7805.0,7.181171621261052
1631,Tazewell,181691.0,1346858.0,768762.0,19367.0,10.659306184676181,88018.0,5320.0,6.044218228089709
1632,Tehama,53418.0,487315.0,283578.0,10997.0,20.586693623872105,22347.0,2953.0,13.214301695977088
1633,Telfair,18374.0,174848.0,87065.0,4136.0,22.510068575160552,5345.0,311.0,5.818521983161833
1634,Teller,23622.0,279577.0,148776.0,1756.0,7.433748200829735,12664.0,1030.0,8.133291219204043
1635,Tensas,4893.0,67972.0,48749.0,1685.0,34.43695074596362,1938.0,302.0,15.583075335397316
1636,Terrebonne,119522.0,522197.0,263591.0,22452.0,18.78482622446077,54116.0,3028.0,5.595387685712174
1637,Terrell,16973.0,120766.0,87760.0,5833.0,34.366346550403584,6853.0,802.0,11.702903837735299
1638,Terry,12646.0,136250.0,64751.0,1756.0,13.885813696030365,5088.0,334.0,6.564465408805032
1639,Teton,38186.0,752593.0,533957.0,3342.0,8.75189860158173,22958.0,1026.0,4.469030403345239
1640,Texas,47175.0,932700.0,426127.0,8086.0,17.14043455219926,21508.0,1127.0,5.2399107308908315
1641,Thayer,5331.0,426238.0,339637.0,604.0,11.329956856124554,2658.0,51.0,1.9187358916478556
1642,Thomas,57947.0,649354.0,342126.0,11582.0,19.98722970990733,26572.0,2250.0,8.46755983742285
1643,Throckmorton,1380.0,79071.0,50737.0,199.0,14.420289855072463,642.0,18.0,2.803738317757009
1644,Thurston,267687.0,965590.0,451069.0,33804.0,12.628181420838517,132349.0,11446.0,8.648346417426652
1645,Tift,43285.0,209427.0,103538.0,11863.0,27.406722883215895,18291.0,1118.0,6.112295664534471
1646,Tillamook,25350.0,561962.0,317344.0,4310.0,17.00197238658777,10571.0,824.0,7.794910604483966
