Zipcode,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
01602,23709.0,131.0,3224.0,385.0,1241.0,3984.0,2172.0,559.0,502.0
01603,20053.0,475.0,4041.0,442.0,1066.0,1727.0,867.0,72.0,165.0
01604,35441.0,343.0,7301.0,732.0,2448.0,4601.0,1440.0,177.0,310.0
01605,28242.0,422.0,4636.0,786.0,1437.0,2877.0,1182.0,218.0,279.0
01606,19209.0,138.0,3114.0,561.0,1435.0,3442.0,1312.0,285.0,145.0
01607,9288.0,146.0,1782.0,284.0,593.0,1349.0,295.0,126.0,43.0
01608,3275.0,37.0,399.0,162.0,97.0,252.0,48.0,29.0,35.0
01609,20916.0,284.0,2066.0,281.0,611.0,2408.0,1176.0,517.0,467.0
01610,23912.0,433.0,4329.0,619.0,651.0,1181.0,523.0,76.0,109.0
01611,2548.0,0.0,504.0,88.0,144.0,346.0,81.0,9.0,0.0
01612,4895.0,22.0,327.0,46.0,354.0,798.0,567.0,73.0,150.0
01701,31949.0,164.0,4370.0,323.0,1417.0,7910.0,4126.0,788.0,572.0
01702,38573.0,347.0,6082.0,644.0,1039.0,5839.0,2599.0,398.0,563.0
01718,415.0,0.0,0.0,0.0,0.0,113.0,121.0,15.0,0.0
01719,5137.0,0.0,286.0,8.0,192.0,1162.0,1108.0,130.0,287.0
01720,22436.0,89.0,910.0,162.0,743.0,4778.0,4741.0,671.0,1385.0
01721,17159.0,101.0,1954.0,137.0,927.0,3809.0,2441.0,314.0,501.0
01730,13847.0,13.0,782.0,186.0,768.0,2773.0,2468.0,584.0,637.0
01731,2082.0,0.0,40.0,7.0,195.0,278.0,228.0,0.0,12.0
01740,5067.0,38.0,420.0,102.0,148.0,1119.0,761.0,150.0,173.0
01741,5074.0,8.0,194.0,0.0,104.0,1296.0,971.0,293.0,352.0
01742,19345.0,14.0,1378.0,459.0,507.0,4167.0,3370.0,995.0,1033.0
01745,373.0,0.0,69.0,0.0,18.0,68.0,57.0,9.0,0.0
01746,14197.0,12.0,1129.0,136.0,725.0,3429.0,1889.0,256.0,158.0
01747,5942.0,72.0,901.0,34.0,441.0,1271.0,322.0,20.0,0.0
01748,15925.0,84.0,1310.0,102.0,762.0,3856.0,2216.0,500.0,264.0
01749,19602.0,131.0,3598.0,268.0,1305.0,3340.0,1568.0,163.0,137.0
01752,39425.0,603.0,7408.0,723.0,2110.0,6272.0,3413.0,535.0,423.0
01754,10459.0,1.0,1707.0,237.0,546.0,2098.0,1389.0,135.0,205.0
01756,5938.0,70.0,728.0,31.0,384.0,1094.0,610.0,113.0,24.0
01757,28543.0,294.0,5008.0,511.0,1856.0,4589.0,1796.0,331.0,319.0
01760,34683.0,46.0,2945.0,218.0,1036.0,8625.0,5811.0,1205.0,1108.0
01770,4245.0,0.0,193.0,21.0,93.0,1079.0,776.0,328.0,121.0
01772,9536.0,0.0,714.0,51.0,257.0,2458.0,1173.0,488.0,313.0
01773,5262.0,16.0,163.0,45.0,195.0,1194.0,1181.0,217.0,557.0
01775,6957.0,20.0,633.0,111.0,393.0,1506.0,1082.0,215.0,246.0
01776,18397.0,14.0,784.0,55.0,381.0,4396.0,3245.0,865.0,909.0
01778,13562.0,14.0,493.0,63.0,256.0,3288.0,2833.0,797.0,734.0
01801,39609.0,207.0,8629.0,724.0,2174.0,6703.0,3377.0,478.0,287.0
01803,25467.0,361.0,3886.0,358.0,1608.0,4837.0,2714.0,345.0,734.0
01810,34616.0,108.0,2304.0,159.0,1341.0,7413.0,6059.0,1561.0,1207.0
01821,31607.0,74.0,6979.0,538.0,1984.0,4755.0,1868.0,190.0,290.0
01824,25669.0,99.0,3520.0,307.0,1411.0,5478.0,3308.0,558.0,485.0
01826,30633.0,205.0,6961.0,795.0,2198.0,3588.0,1360.0,190.0,215.0
01827,3343.0,0.0,424.0,28.0,164.0,686.0,463.0,21.0,82.0
01830,26499.0,144.0,4712.0,760.0,2001.0,3147.0,1482.0,191.0,64.0
01832,22397.0,304.0,3878.0,745.0,1492.0,2827.0,1113.0,220.0,121.0
01833,8441.0,46.0,1194.0,80.0,593.0,1607.0,1048.0,88.0,62.0
01834,6646.0,27.0,1246.0,43.0,663.0,1047.0,441.0,79.0,42.0
01835,13183.0,27.0,1959.0,193.0,1181.0,2067.0,825.0,157.0,90.0
01840,5165.0,157.0,781.0,150.0,156.0,281.0,72.0,33.0,22.0
01841,48242.0,1058.0,8883.0,1190.0,1260.0,1846.0,535.0,108.0,48.0
01843,25397.0,501.0,4159.0,715.0,1120.0,1494.0,782.0,107.0,16.0
01844,48607.0,396.0,9174.0,1153.0,3356.0,6095.0,2785.0,519.0,167.0
01845,29271.0,128.0,3090.0,388.0,1265.0,6214.0,3827.0,872.0,531.0
01850,16006.0,142.0,3441.0,420.0,710.0,1293.0,577.0,76.0,17.0
01851,30022.0,1614.0,5403.0,892.0,1386.0,2563.0,1180.0,151.0,117.0
01852,33822.0,692.0,6139.0,951.0,1664.0,3776.0,1812.0,239.0,257.0
01854,29557.0,786.0,5468.0,665.0,1332.0,1981.0,1114.0,179.0,134.0
01860,6601.0,1.0,972.0,96.0,433.0,1169.0,764.0,94.0,11.0
01862,10985.0,88.0,2422.0,251.0,657.0,1522.0,755.0,39.0,59.0
01863,9088.0,40.0,1631.0,121.0,432.0,1718.0,1075.0,67.0,162.0
01864,15396.0,26.0,2453.0,151.0,774.0,3713.0,1327.0,407.0,189.0
01867,24852.0,44.0,2652.0,323.0,1339.0,5584.0,3254.0,554.0,445.0
01876,29479.0,199.0,6497.0,638.0,1798.0,4870.0,1606.0,217.0,247.0
01879,12053.0,19.0,2007.0,60.0,834.0,2537.0,995.0,121.0,69.0
01880,25819.0,103.0,4439.0,385.0,1407.0,5530.0,2526.0,365.0,381.0
01886,23232.0,132.0,1627.0,127.0,893.0,4884.0,4173.0,378.0,605.0
01887,23141.0,105.0,4422.0,412.0,1521.0,3269.0,2150.0,206.0,229.0
01890,22075.0,54.0,1495.0,132.0,767.0,4317.0,3919.0,1305.0,1050.0
01901,1371.0,118.0,246.0,31.0,23.0,123.0,90.0,0.0,0.0
01902,47052.0,1347.0,8219.0,937.0,2056.0,3402.0,1240.0,243.0,172.0
01904,17521.0,131.0,3897.0,284.0,1092.0,2420.0,1026.0,173.0,51.0
01905,25668.0,693.0,5109.0,452.0,1304.0,1905.0,403.0,86.0,38.0
01906,27620.0,371.0,6952.0,425.0,1742.0,3399.0,1304.0,241.0,149.0
01907,14217.0,24.0,1653.0,101.0,710.0,2854.0,1847.0,600.0,309.0
01908,3454.0,30.0,584.0,59.0,131.0,693.0,378.0,175.0,79.0
01913,16907.0,36.0,2386.0,518.0,992.0,3203.0,1648.0,231.0,186.0
01915,40670.0,217.0,5993.0,467.0,2333.0,7865.0,3672.0,625.0,588.0
01921,8138.0,0.0,811.0,51.0,507.0,2119.0,1024.0,324.0,102.0
01922,2803.0,0.0,142.0,50.0,215.0,846.0,274.0,14.0,32.0
01923,27266.0,165.0,4425.0,277.0,2294.0,5266.0,2224.0,364.0,248.0
01929,3608.0,0.0,589.0,4.0,194.0,770.0,408.0,113.0,33.0
01930,29399.0,203.0,5552.0,835.0,1929.0,4697.0,2238.0,339.0,251.0
01937,134.0,16.0,34.0,0.0,8.0,14.0,0.0,13.0,0.0
01938,13616.0,51.0,1793.0,214.0,933.0,2749.0,1703.0,332.0,196.0
01940,12944.0,68.0,1820.0,77.0,820.0,2805.0,1424.0,446.0,85.0
01944,5286.0,17.0,640.0,0.0,133.0,1207.0,763.0,174.0,213.0
01945,20270.0,98.0,1411.0,160.0,750.0,5125.0,3529.0,830.0,347.0
01949,9436.0,14.0,1809.0,223.0,628.0,1546.0,664.0,183.0,59.0
01950,17766.0,14.0,1952.0,100.0,1157.0,4562.0,2744.0,484.0,209.0
01951,4051.0,0.0,334.0,35.0,203.0,961.0,684.0,142.0,17.0
01952,8672.0,48.0,1582.0,350.0,683.0,1224.0,465.0,83.0,57.0
01960,51729.0,501.0,11867.0,990.0,3389.0,7146.0,2710.0,689.0,484.0
01966,7111.0,21.0,1316.0,50.0,503.0,1456.0,949.0,150.0,109.0
01969,6081.0,0.0,1321.0,120.0,380.0,996.0,548.0,69.0,43.0
01970,42332.0,476.0,6536.0,861.0,2240.0,6974.0,3020.0,530.0,478.0
01982,8102.0,15.0,538.0,39.0,409.0,1944.0,1153.0,280.0,110.0
01983,6379.0,23.0,721.0,57.0,285.0,1311.0,872.0,313.0,145.0
01984,5092.0,12.0,387.0,22.0,146.0,1008.0,498.0,96.0,86.0
01985,4427.0,8.0,409.0,25.0,214.0,998.0,419.0,202.0,67.0
02019,16682.0,40.0,3450.0,605.0,1197.0,2221.0,878.0,206.0,36.0
02021,22276.0,59.0,2410.0,232.0,1330.0,5296.0,2188.0,721.0,336.0
02025,8281.0,43.0,633.0,17.0,275.0,2274.0,899.0,421.0,126.0
02026,25224.0,60.0,3906.0,370.0,1417.0,4953.0,2611.0,520.0,496.0
02030,5814.0,11.0,153.0,0.0,174.0,1498.0,998.0,401.0,263.0
02032,4080.0,24.0,655.0,52.0,185.0,742.0,549.0,93.0,71.0
02035,17243.0,115.0,2166.0,276.0,1098.0,4072.0,1407.0,274.0,44.0
02038,32731.0,87.0,3790.0,332.0,1857.0,7058.0,3408.0,504.0,485.0
02043,22733.0,8.0,2135.0,53.0,892.0,5807.0,3335.0,1074.0,404.0
02045,10403.0,17.0,2156.0,111.0,757.0,2139.0,882.0,329.0,173.0
02047,151.0,0.0,99.0,0.0,19.0,0.0,0.0,0.0,0.0
02048,23482.0,36.0,2755.0,345.0,1267.0,4795.0,2254.0,407.0,515.0
02050,25786.0,63.0,3206.0,293.0,1887.0,5527.0,2134.0,368.0,123.0
02052,12368.0,2.0,799.0,168.0,357.0,2843.0,1807.0,619.0,183.0
02053,13069.0,13.0,1493.0,119.0,757.0,2961.0,1385.0,126.0,221.0
02054,8051.0,2.0,1245.0,96.0,551.0,1740.0,837.0,114.0,56.0
02056,11427.0,0.0,1156.0,452.0,511.0,2557.0,1222.0,253.0,131.0
02061,10740.0,65.0,1272.0,100.0,436.0,2576.0,1145.0,391.0,73.0
02062,28962.0,178.0,4898.0,502.0,1760.0,5918.0,2787.0,301.0,165.0
02066,17880.0,43.0,1912.0,82.0,1266.0,4444.0,1922.0,366.0,275.0
02067,17837.0,50.0,940.0,98.0,634.0,4132.0,3005.0,1081.0,617.0
02071,1837.0,0.0,136.0,129.0,158.0,244.0,82.0,0.0,13.0
02072,28110.0,228.0,4805.0,567.0,1828.0,4489.0,1988.0,437.0,163.0
02081,19270.0,186.0,2327.0,139.0,958.0,4444.0,1953.0,478.0,166.0
02090,15094.0,11.0,1300.0,52.0,651.0,3685.0,2290.0,755.0,424.0
02093,11287.0,100.0,1541.0,119.0,819.0,2397.0,1012.0,216.0,102.0
02108,4183.0,0.0,104.0,34.0,103.0,1200.0,644.0,425.0,269.0
02109,3947.0,1.0,131.0,71.0,71.0,1299.0,658.0,338.0,60.0
02110,2048.0,0.0,14.0,14.0,53.0,681.0,573.0,182.0,145.0
02111,7537.0,265.0,751.0,84.0,62.0,1414.0,796.0,385.0,199.0
02113,7221.0,16.0,424.0,39.0,79.0,3124.0,1054.0,319.0,130.0
02114,12882.0,19.0,373.0,113.0,226.0,3730.0,2261.0,1434.0,764.0
02115,28536.0,138.0,1196.0,221.0,394.0,3358.0,1984.0,1035.0,752.0
02116,22433.0,250.0,950.0,189.0,436.0,5543.0,4245.0,2101.0,928.0
02118,27526.0,713.0,2075.0,730.0,718.0,5190.0,3303.0,1857.0,1240.0
02119,26259.0,380.0,4155.0,650.0,857.0,2803.0,1008.0,136.0,149.0
02120,15500.0,121.0,1187.0,291.0,344.0,1424.0,712.0,272.0,336.0
02121,28051.0,520.0,4954.0,708.0,946.0,1526.0,617.0,104.0,49.0
02122,24880.0,855.0,4734.0,593.0,811.0,2628.0,970.0,90.0,40.0
02124,53227.0,558.0,9832.0,1207.0,2564.0,5483.0,2207.0,344.0,252.0
02125,35379.0,654.0,5216.0,919.0,1288.0,5206.0,1991.0,414.0,170.0
02126,27835.0,438.0,5647.0,903.0,1549.0,2018.0,853.0,93.0,41.0
02127,36494.0,215.0,5008.0,673.0,1083.0,11118.0,3808.0,763.0,427.0
02128,44989.0,1813.0,9132.0,612.0,1109.0,4140.0,1687.0,373.0,249.0
02129,18058.0,187.0,1914.0,233.0,382.0,4407.0,2606.0,937.0,417.0
02130,39257.0,291.0,3524.0,692.0,945.0,8552.0,6266.0,2145.0,1887.0
02131,31890.0,351.0,4694.0,926.0,1376.0,4779.0,3445.0,645.0,486.0
02132,28506.0,218.0,4087.0,385.0,1040.0,5718.0,4334.0,725.0,708.0
02134,18238.0,188.0,1694.0,214.0,270.0,4075.0,1723.0,524.0,327.0
02135,38682.0,423.0,3452.0,507.0,910.0,9670.0,4560.0,1082.0,1586.0
02136,31052.0,358.0,5591.0,1032.0,1673.0,3248.0,1668.0,183.0,108.0
02138,37252.0,73.0,1202.0,166.0,412.0,6618.0,6122.0,1944.0,3615.0
02139,36422.0,209.0,1727.0,446.0,554.0,7270.0,6431.0,1594.0,2993.0
02140,18384.0,225.0,1494.0,250.0,405.0,3615.0,3970.0,719.0,1564.0
02141,13055.0,157.0,1417.0,137.0,162.0,2833.0,2075.0,595.0,885.0
02142,2935.0,0.0,23.0,12.0,28.0,629.0,726.0,111.0,328.0
02143,26267.0,367.0,2499.0,293.0,592.0,6419.0,4546.0,693.0,1312.0
02144,24930.0,228.0,2371.0,398.0,745.0,6319.0,4545.0,851.0,1301.0
02145,25291.0,803.0,3915.0,1111.0,867.0,4030.0,2084.0,258.0,492.0
02148,60725.0,1149.0,11640.0,1217.0,2964.0,7861.0,4696.0,731.0,861.0
02149,43717.0,953.0,10022.0,1165.0,1615.0,3522.0,997.0,245.0,158.0
02150,37567.0,1070.0,6807.0,1083.0,1083.0,2441.0,1098.0,382.0,179.0
02151,53109.0,1478.0,13306.0,1821.0,2263.0,5220.0,1872.0,264.0,278.0
02152,17962.0,94.0,3723.0,258.0,1349.0,3109.0,1253.0,266.0,66.0
02155,59166.0,451.0,9466.0,786.0,2848.0,9818.0,6185.0,1274.0,1271.0
02163,2361.0,0.0,8.0,0.0,21.0,909.0,368.0,147.0,18.0
02169,55706.0,593.0,9877.0,1338.0,3420.0,10589.0,4223.0,846.0,628.0
02170,19860.0,414.0,3226.0,341.0,1154.0,3700.0,1481.0,222.0,253.0
02171,17611.0,469.0,2771.0,245.0,887.0,3704.0,1655.0,355.0,384.0
02176,27681.0,101.0,3366.0,209.0,1855.0,6200.0,3333.0,547.0,616.0
02180,21752.0,62.0,3917.0,383.0,1595.0,4000.0,1798.0,486.0,250.0
02184,36905.0,251.0,6953.0,612.0,2415.0,6119.0,2979.0,446.0,398.0
02186,27303.0,9.0,2279.0,447.0,973.0,5329.0,3615.0,984.0,760.0
02188,14911.0,107.0,3003.0,226.0,1303.0,2684.0,855.0,215.0,36.0
02189,15161.0,81.0,2890.0,342.0,1277.0,2254.0,742.0,144.0,32.0
02190,16880.0,160.0,3600.0,199.0,1529.0,2831.0,1183.0,183.0,88.0
02191,8352.0,27.0,1713.0,180.0,775.0,1346.0,550.0,47.0,64.0
02199,1173.0,9.0,76.0,0.0,17.0,514.0,184.0,221.0,39.0
02203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02210,2179.0,0.0,64.0,8.0,55.0,850.0,459.0,92.0,157.0
02215,24521.0,69.0,361.0,153.0,199.0,2824.0,1943.0,1027.0,892.0
02301,59775.0,1071.0,10813.0,2158.0,3122.0,4714.0,1753.0,213.0,116.0
02302,34757.0,694.0,7225.0,917.0,2010.0,2863.0,864.0,138.0,178.0
02322,4453.0,54.0,1105.0,72.0,319.0,590.0,154.0,65.0,53.0
02324,27243.0,82.0,4387.0,717.0,1905.0,3706.0,1388.0,191.0,186.0
02330,11562.0,89.0,2690.0,287.0,788.0,1290.0,357.0,83.0,0.0
02332,15297.0,7.0,1194.0,108.0,704.0,4069.0,1875.0,556.0,226.0
02333,14113.0,48.0,3170.0,248.0,1190.0,1700.0,682.0,107.0,36.0
02338,7684.0,0.0,1906.0,121.0,791.0,791.0,399.0,49.0,95.0
02339,14226.0,81.0,1751.0,128.0,934.0,3168.0,1043.0,386.0,50.0
02341,10372.0,20.0,1963.0,177.0,836.0,1501.0,584.0,82.0,7.0
02343,10975.0,52.0,2437.0,328.0,1276.0,1595.0,491.0,112.0,48.0
02346,23708.0,79.0,4804.0,415.0,2117.0,3292.0,1199.0,316.0,171.0
02347,11098.0,34.0,2170.0,205.0,852.0,1608.0,707.0,196.0,80.0
02351,16112.0,181.0,3070.0,242.0,1310.0,2664.0,757.0,53.0,51.0
02356,12690.0,23.0,1397.0,100.0,703.0,2818.0,1059.0,295.0,181.0
02357,1282.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0
02359,18081.0,36.0,3384.0,339.0,1210.0,2701.0,1155.0,106.0,70.0
02360,57658.0,167.0,10932.0,1199.0,4390.0,9094.0,4153.0,747.0,521.0
02364,12958.0,42.0,2405.0,255.0,716.0,2202.0,975.0,177.0,93.0
02366,190.0,3.0,34.0,33.0,10.0,6.0,0.0,0.0,0.0
02367,2868.0,0.0,623.0,66.0,247.0,408.0,174.0,28.0,45.0
02368,33409.0,630.0,6035.0,634.0,2216.0,4836.0,1910.0,255.0,226.0
02370,17663.0,92.0,4382.0,397.0,1273.0,2143.0,739.0,150.0,61.0
02375,9611.0,25.0,1494.0,166.0,625.0,1896.0,747.0,154.0,48.0
02379,7008.0,22.0,1403.0,208.0,438.0,957.0,459.0,89.0,28.0
02382,14715.0,56.0,3161.0,173.0,1235.0,1912.0,663.0,73.0,79.0
02420,14414.0,15.0,816.0,84.0,482.0,2486.0,3049.0,752.0,1319.0
02421,18286.0,80.0,890.0,28.0,425.0,3345.0,3731.0,1001.0,1766.0
02445,20785.0,130.0,1184.0,166.0,444.0,3509.0,3469.0,1779.0,2003.0
02446,29099.0,265.0,1097.0,87.0,384.0,6408.0,5538.0,2782.0,2540.0
02451,18140.0,102.0,2894.0,267.0,973.0,3909.0,2267.0,289.0,432.0
02452,15232.0,31.0,1912.0,105.0,544.0,2421.0,1701.0,262.0,325.0
02453,29066.0,427.0,4366.0,422.0,932.0,5404.0,2994.0,467.0,553.0
02457,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02458,12781.0,28.0,1070.0,158.0,247.0,2784.0,1904.0,897.0,794.0
02459,19104.0,9.0,403.0,23.0,500.0,3649.0,3220.0,1833.0,1803.0
02460,9477.0,49.0,674.0,68.0,318.0,1596.0,1810.0,666.0,709.0
02461,7278.0,6.0,348.0,9.0,150.0,1544.0,1551.0,637.0,576.0
02462,1389.0,3.0,109.0,3.0,35.0,294.0,309.0,113.0,140.0
02464,2901.0,0.0,244.0,90.0,130.0,743.0,488.0,202.0,77.0
02465,11618.0,16.0,1108.0,64.0,362.0,2016.0,2284.0,782.0,745.0
02466,8572.0,26.0,617.0,42.0,202.0,1489.0,1334.0,461.0,428.0
02467,23520.0,27.0,822.0,89.0,436.0,3165.0,2645.0,1647.0,1446.0
02468,5713.0,22.0,248.0,13.0,117.0,1030.0,1084.0,684.0,517.0
02472,33350.0,195.0,4245.0,258.0,1380.0,7887.0,4936.0,1003.0,1395.0
02474,27346.0,125.0,2487.0,241.0,1066.0,6365.0,5164.0,603.0,1463.0
02476,16782.0,42.0,1592.0,164.0,538.0,3674.0,2914.0,692.0,1313.0
02478,25337.0,175.0,1530.0,68.0,738.0,5150.0,4708.0,1194.0,1918.0
02481,16342.0,57.0,458.0,56.0,262.0,3022.0,2747.0,1012.0,877.0
02482,10848.0,13.0,377.0,21.0,284.0,2310.0,2006.0,704.0,605.0
02492,20067.0,30.0,935.0,103.0,650.0,4352.0,3548.0,1361.0,869.0
02493,11850.0,0.0,432.0,61.0,156.0,2301.0,1987.0,1117.0,755.0
02494,9786.0,19.0,964.0,50.0,326.0,2106.0,1910.0,572.0,263.0
02532,11972.0,52.0,2391.0,242.0,720.0,1668.0,987.0,182.0,122.0
02534,913.0,15.0,227.0,29.0,92.0,90.0,88.0,30.0,0.0
02535,1511.0,29.0,182.0,23.0,29.0,403.0,145.0,35.0,50.0
02536,19344.0,37.0,3970.0,393.0,1130.0,2963.0,1422.0,228.0,491.0
02537,6500.0,9.0,737.0,131.0,404.0,1294.0,672.0,197.0,103.0
02538,3009.0,0.0,887.0,88.0,157.0,182.0,100.0,0.0,19.0
02539,4217.0,6.0,769.0,123.0,393.0,441.0,279.0,93.0,44.0
02540,8526.0,71.0,1339.0,138.0,436.0,1624.0,1004.0,333.0,542.0
02542,869.0,0.0,52.0,49.0,21.0,75.0,24.0,0.0,0.0
02543,843.0,0.0,41.0,0.0,2.0,150.0,149.0,70.0,89.0
02553,237.0,0.0,48.0,0.0,0.0,80.0,0.0,0.0,0.0
02554,10287.0,19.0,1808.0,101.0,548.0,1966.0,977.0,242.0,88.0
02556,2852.0,8.0,331.0,36.0,181.0,552.0,347.0,112.0,148.0
02557,4626.0,0.0,588.0,16.0,337.0,802.0,500.0,79.0,60.0
02558,1322.0,0.0,526.0,0.0,235.0,65.0,22.0,0.0,0.0
02559,4366.0,21.0,647.0,55.0,455.0,727.0,437.0,73.0,35.0
02561,478.0,0.0,91.0,24.0,51.0,117.0,10.0,0.0,29.0
02562,3139.0,0.0,759.0,117.0,368.0,194.0,352.0,28.0,11.0
02563,9721.0,49.0,1549.0,104.0,648.0,1839.0,953.0,150.0,104.0
02564,260.0,0.0,27.0,0.0,6.0,31.0,16.0,0.0,0.0
02568,4055.0,15.0,794.0,21.0,244.0,917.0,167.0,68.0,61.0
02571,11229.0,78.0,2174.0,425.0,864.0,1167.0,476.0,141.0,42.0
02575,2564.0,0.0,396.0,30.0,111.0,624.0,245.0,69.0,20.0
02576,4763.0,0.0,1074.0,200.0,311.0,369.0,142.0,43.0,12.0
02584,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
02601,14371.0,55.0,3148.0,529.0,970.0,1293.0,648.0,129.0,65.0
02630,2224.0,2.0,163.0,0.0,136.0,456.0,263.0,123.0,58.0
02631,9761.0,0.0,1371.0,208.0,625.0,2339.0,969.0,322.0,231.0
02632,10454.0,17.0,1730.0,137.0,730.0,2043.0,725.0,180.0,120.0
02633,3849.0,27.0,497.0,86.0,337.0,913.0,546.0,91.0,16.0
02635,3435.0,11.0,444.0,42.0,323.0,765.0,419.0,90.0,92.0
02637,117.0,0.0,0.0,0.0,14.0,0.0,28.0,15.0,0.0
02638,3489.0,19.0,591.0,24.0,236.0,731.0,467.0,57.0,30.0
02639,2550.0,12.0,661.0,42.0,154.0,419.0,276.0,11.0,17.0
02641,265.0,0.0,27.0,0.0,31.0,69.0,49.0,8.0,18.0
02642,4896.0,7.0,877.0,43.0,387.0,1028.0,626.0,74.0,76.0
02643,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02644,4347.0,0.0,678.0,45.0,308.0,544.0,241.0,43.0,0.0
02645,9354.0,74.0,1507.0,271.0,544.0,1701.0,781.0,194.0,98.0
02646,2057.0,0.0,258.0,15.0,157.0,405.0,435.0,93.0,22.0
02647,113.0,0.0,0.0,9.0,25.0,27.0,24.0,28.0,0.0
02648,6413.0,14.0,1068.0,133.0,408.0,1241.0,599.0,142.0,49.0
02649,14027.0,75.0,2438.0,225.0,1149.0,2384.0,1156.0,178.0,62.0
02650,1222.0,0.0,203.0,27.0,77.0,347.0,140.0,21.0,64.0
02651,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
02652,886.0,0.0,165.0,0.0,31.0,168.0,145.0,42.0,22.0
02653,5904.0,19.0,895.0,142.0,513.0,1420.0,808.0,169.0,119.0
02655,3584.0,25.0,598.0,65.0,253.0,869.0,405.0,144.0,96.0
02657,2962.0,10.0,426.0,33.0,169.0,728.0,409.0,108.0,87.0
02659,801.0,0.0,102.0,16.0,66.0,201.0,87.0,9.0,11.0
02660,6381.0,14.0,1293.0,101.0,467.0,1159.0,481.0,70.0,67.0
02663,125.0,0.0,10.0,0.0,24.0,0.0,43.0,0.0,0.0
02664,9407.0,1.0,1807.0,212.0,738.0,1406.0,748.0,103.0,65.0
02666,758.0,19.0,124.0,18.0,39.0,234.0,63.0,25.0,18.0
02667,2984.0,0.0,485.0,17.0,140.0,629.0,453.0,123.0,48.0
02668,3192.0,0.0,543.0,17.0,238.0,598.0,388.0,59.0,34.0
02669,254.0,0.0,55.0,0.0,58.0,28.0,30.0,0.0,5.0
02670,1362.0,0.0,285.0,34.0,128.0,294.0,145.0,22.0,0.0
02671,851.0,0.0,101.0,9.0,63.0,198.0,135.0,19.0,6.0
02672,155.0,0.0,0.0,0.0,10.0,0.0,52.0,26.0,0.0
02673,8297.0,18.0,1651.0,178.0,714.0,1067.0,466.0,66.0,103.0
02675,6410.0,12.0,1250.0,38.0,531.0,1155.0,709.0,199.0,105.0
02702,4730.0,32.0,851.0,137.0,344.0,614.0,318.0,25.0,22.0
02703,43953.0,452.0,7206.0,1358.0,3195.0,6668.0,2391.0,221.0,132.0
02713,60.0,0.0,5.0,1.0,8.0,10.0,17.0,3.0,1.0
02715,3269.0,10.0,632.0,88.0,197.0,466.0,219.0,13.0,32.0
02717,4301.0,27.0,1095.0,110.0,303.0,509.0,158.0,10.0,23.0
02718,6275.0,172.0,1395.0,71.0,443.0,744.0,355.0,32.0,16.0
02719,16027.0,121.0,3377.0,344.0,930.0,2066.0,867.0,100.0,130.0
02720,30546.0,481.0,6133.0,1188.0,1977.0,2873.0,1026.0,243.0,215.0
02721,25926.0,660.0,4544.0,1134.0,1582.0,1242.0,370.0,57.0,21.0
02723,14333.0,336.0,2579.0,869.0,722.0,751.0,193.0,12.0,17.0
02724,17173.0,637.0,2837.0,1208.0,808.0,1032.0,215.0,35.0,76.0
02725,2399.0,111.0,324.0,130.0,151.0,239.0,111.0,16.0,17.0
02726,15872.0,85.0,2866.0,592.0,1108.0,1902.0,967.0,100.0,111.0
02738,4979.0,58.0,744.0,65.0,298.0,936.0,672.0,132.0,76.0
02739,6176.0,39.0,968.0,52.0,356.0,1140.0,801.0,119.0,34.0
02740,43797.0,1334.0,7352.0,1578.0,2099.0,3494.0,1432.0,214.0,180.0
02743,10384.0,53.0,2205.0,340.0,655.0,1224.0,383.0,41.0,41.0
02744,11210.0,424.0,1881.0,415.0,462.0,727.0,345.0,15.0,11.0
02745,24731.0,868.0,5302.0,909.0,1303.0,2072.0,818.0,168.0,141.0
02746,14850.0,369.0,2713.0,551.0,409.0,549.0,94.0,20.0,63.0
02747,23024.0,299.0,3254.0,713.0,1278.0,2221.0,831.0,197.0,231.0
02748,12032.0,255.0,2134.0,186.0,644.0,1520.0,1054.0,337.0,230.0
02760,26986.0,27.0,4065.0,370.0,1603.0,4365.0,2082.0,501.0,209.0
02762,8735.0,58.0,1503.0,123.0,617.0,1813.0,749.0,95.0,46.0
02763,1877.0,6.0,149.0,16.0,211.0,320.0,261.0,53.0,0.0
02764,3962.0,21.0,1050.0,135.0,263.0,414.0,169.0,16.0,82.0
02766,19362.0,83.0,2906.0,405.0,1169.0,2741.0,1310.0,216.0,111.0
02767,13765.0,25.0,2716.0,357.0,865.0,2165.0,948.0,217.0,98.0
02769,11835.0,124.0,1755.0,317.0,937.0,1666.0,969.0,189.0,243.0
02770,5150.0,47.0,917.0,34.0,354.0,926.0,411.0,37.0,53.0
02771,14371.0,84.0,2724.0,313.0,1162.0,2196.0,933.0,253.0,107.0
02777,16132.0,228.0,3452.0,369.0,1314.0,1745.0,909.0,120.0,80.0
